0.0,0.0,0.13522199026803894
41.0,0.0,-0.7521458265721225
83.0,0.0,-0.6839213605082367
124.0,0.0,-0.5978451817432463
165.0,0.0,-0.5389872093962502
207.0,0.0,-0.5459492016136491
248.0,0.0,-0.6423624324538022
290.0,0.0,-0.7415985467652807
331.0,0.0,-0.78099567465432
372.0,0.0,-0.7307360264894974
414.0,0.0,-0.6152033953652651
455.0,0.0,-0.5243855417168198
496.0,0.0,-0.4394021904408711
538.0,0.0,0.5179107269546533
579.0,0.0,0.5651526905751451
620.0,0.0,0.6759326445260949
662.0,0.0,0.7707924624053166
703.0,0.0,0.7842211848669435
745.0,0.0,0.7183352482671047
786.0,0.0,0.5974013882317205
827.0,0.0,0.5373705461168299
869.0,0.0,0.5424325023282294
910.0,0.0,0.622734690403306
951.0,0.0,0.710196469305179
993.0,0.0,0.7842078951425144
1034.0,0.0,0.7863489487665853
1075.0,0.0,0.7092734819484319
1117.0,0.0,0.6266602672184248
1158.0,0.0,0.558115109779846
1200.0,0.0,0.550694611251423
1241.0,0.0,0.5951202462572172
1282.0,0.0,0.6931985030135993
1324.0,0.0,0.7678759681925421
1365.0,0.0,0.7779902852768372
1406.0,0.0,0.6967768975294042
1448.0,0.0,0.6027869979011203
1489.0,0.0,0.5091974067023781
1530.0,0.0,0.3286296336281912
1572.0,0.0,-0.5199824099034226
1613.0,0.0,-0.6225858399945747
1655.0,0.0,-0.6955756220208085
1696.0,0.0,-0.7743928523960408
1737.0,0.0,-0.7561214867053102
1779.0,0.0,-0.6756066012842821
1820.0,0.0,-0.5748411153996091
1861.0,0.0,-0.5406640555216242
1903.0,0.0,-0.5583501135906518
1944.0,0.0,-0.6634835660916631
1985.0,0.0,-0.7498255636244832
2027.0,0.0,-0.7896028667213137
2068.0,0.0,-0.7660681073771622
2110.0,0.0,-0.6978446502035797
2151.0,0.0,-0.5993777724278786
2192.0,0.0,-0.5551158266111248
2234.0,0.0,-0.5621038988689607
2275.0,0.0,-0.6352195980158831
2316.0,0.0,-0.7476025496643904
2358.0,0.0,-0.7935352665847144
2399.0,0.0,-0.7400108393250451
2440.0,0.0,-0.6409302566508329
2482.0,0.0,-0.551978366203852
2523.0,0.0,-0.47776746396020464
2565.0,0.0,0.2743898326583742
2606.0,0.0,0.5697626936152607
2647.0,0.0,0.6546095287484499
2689.0,0.0,0.7423346691220778
2730.0,0.0,0.7699290480837397
2771.0,0.0,0.714201199130258
2813.0,0.0,0.6365786917495536
2854.0,0.0,0.5430674525516412
2895.0,0.0,0.5314850022918955
2937.0,0.0,0.620477514618894
2978.0,0.0,0.7079008816667997
3020.0,0.0,0.7702594073714312
3061.0,0.0,0.7995714539495128
3102.0,0.0,0.7266457251831543
3144.0,0.0,0.6482077868049531
3185.0,0.0,0.5705265760898058
3226.0,0.0,0.5455165122380211
3268.0,0.0,0.5860161894894271
3309.0,0.0,0.678277199469135
3350.0,0.0,0.7750728397567839
3392.0,0.0,0.8394378464944511
3433.0,0.0,0.7258221995083779
3475.0,0.0,0.6030566450284757
3516.0,0.0,0.5001362719087804
3557.0,0.0,0.4976450823761966
3599.0,0.0,-0.44034409539363917
3640.0,0.0,-0.6078706272864003
3681.0,0.0,-0.672634309469558
3723.0,0.0,-0.7599769562246063
3764.0,0.0,-0.755456260971067
3805.0,0.0,-0.6696629455247991
3847.0,0.0,-0.5712667621656377
3888.0,0.0,-0.5484986522151079
3930.0,0.0,-0.5677156954092146
3971.0,0.0,-0.6641860563819602
4012.0,0.0,-0.7432932383619583
4054.0,0.0,-0.7875222305755251
4095.0,0.0,0.6473588842887397
0.0,41.0,0.831367367594878
41.0,41.0,-1.0091262654559316
83.0,41.0,-1.0123901426113948
124.0,41.0,-1.0215531601653198
165.0,41.0,-1.0002962180967085
207.0,41.0,-0.9943666275636998
248.0,41.0,-0.9876180016934434
290.0,41.0,-1.0208035038953973
331.0,41.0,-1.0046498915385984
372.0,41.0,-0.95759190148025
414.0,41.0,-0.8996542450322945
455.0,41.0,-0.903160688724224
496.0,41.0,-0.8223700339245387
538.0,41.0,0.9529414355528492
579.0,41.0,0.8899416769890585
620.0,41.0,0.9227508704033589
662.0,41.0,0.9889355647406489
703.0,41.0,1.035793208603218
745.0,41.0,1.0132723059121238
786.0,41.0,0.9901978177167399
827.0,41.0,0.9940805590961923
869.0,41.0,0.9985822208530396
910.0,41.0,1.0187802495081801
951.0,41.0,1.0132248590683515
993.0,41.0,1.0175680913480483
1034.0,41.0,1.0302571549018151
