1.0,2.0,-2.25,-0.43275862068965515,-165235.22134872444
1.0,18.0,-2.25,-0.15689655172413794,-217814.64577811788
2.0,4.0,-2.0948275862068964,-0.39827586206896554,-1.0986243664766978e6
2.0,20.0,-2.0948275862068964,-0.12241379310344827,-2.6913720550927627e6
3.0,6.0,-1.9396551724137931,-0.36379310344827587,1.4058796005767101e7
3.0,22.0,-1.9396551724137931,-0.08793103448275862,1.4862992600980325e7
4.0,8.0,-1.7844827586206897,-0.3293103448275862,9.983664787755951e6
4.0,24.0,-1.7844827586206897,-0.05344827586206897,1.0112192282358922e7
5.0,10.0,-1.6293103448275863,-0.29482758620689653,8.2252029628432775e6
5.0,26.0,-1.6293103448275863,-0.01896551724137931,6.613022756240204e6
6.0,12.0,-1.4741379310344827,-0.2603448275862069,7.039537040384781e6
6.0,28.0,-1.4741379310344827,0.015517241379310345,1.8054508174075198e6
7.0,14.0,-1.3189655172413792,-0.22586206896551725,6.135378914011237e6
7.0,30.0,-1.3189655172413792,0.05,-581260.5061689868
8.0,16.0,-1.1637931034482758,-0.19137931034482758,6.3538713753760075e6
9.0,2.0,-1.0086206896551724,-0.43275862068965515,1.1941141642142462e6
9.0,18.0,-1.0086206896551724,-0.15689655172413794,1.2607218986269485e7
10.0,4.0,-0.853448275862069,-0.39827586206896554,47049.106087328364
10.0,20.0,-0.853448275862069,-0.12241379310344827,-89112.03022026685
11.0,6.0,-0.6982758620689655,-0.36379310344827587,-66280.22734315503
11.0,22.0,-0.6982758620689655,-0.08793103448275862,674.3935562050287
12.0,8.0,-0.5431034482758621,-0.3293103448275862,776330.4118186148
12.0,24.0,-0.5431034482758621,-0.05344827586206897,923266.2271508849
13.0,10.0,-0.3879310344827586,-0.29482758620689653,6.178317903000657e6
13.0,26.0,-0.3879310344827586,-0.01896551724137931,5.062898313977639e6
14.0,12.0,-0.23275862068965517,-0.2603448275862069,5.111516023053962e6
14.0,28.0,-0.23275862068965517,0.015517241379310345,1.2383456094053136e6
15.0,14.0,-0.07758620689655173,-0.22586206896551725,4.954744041575281e6
15.0,30.0,-0.07758620689655173,0.05,-363189.22473134333
16.0,16.0,0.07758620689655173,-0.19137931034482758,4.967445101631135e6
17.0,2.0,0.23275862068965517,-0.43275862068965515,117187.31729183884
17.0,18.0,0.23275862068965517,-0.15689655172413794,5.192019179989777e6
18.0,4.0,0.3879310344827586,-0.39827586206896554,3.2693003854936305e6
18.0,20.0,0.3879310344827586,-0.12241379310344827,6.091399203395549e6
19.0,6.0,0.5431034482758621,-0.36379310344827587,1.0274570663159972e6
19.0,22.0,0.5431034482758621,-0.08793103448275862,849120.6894700713
20.0,8.0,0.6982758620689655,-0.3293103448275862,-40607.807215083594
20.0,24.0,0.6982758620689655,-0.05344827586206897,-70125.02543433194
21.0,10.0,0.853448275862069,-0.29482758620689653,-57478.29112021041
21.0,26.0,0.853448275862069,-0.01896551724137931,-77142.74673168457
22.0,12.0,1.0086206896551724,-0.2603448275862069,1.2674853723138833e7
22.0,28.0,1.0086206896551724,0.015517241379310345,3.5704265956061184e6
23.0,14.0,1.1637931034482758,-0.22586206896551725,6.399425813324019e6
23.0,30.0,1.1637931034482758,0.05,-569425.7712019908
24.0,16.0,1.3189655172413792,-0.19137931034482758,5.99891514917795e6
25.0,2.0,1.4741379310344827,-0.43275862068965515,321061.14082270605
25.0,18.0,1.4741379310344827,-0.15689655172413794,7.022450071426428e6
26.0,4.0,1.6293103448275863,-0.39827586206896554,4.253895702760271e6
26.0,20.0,1.6293103448275863,-0.12241379310344827,7.772464189918351e6
27.0,6.0,1.7844827586206897,-0.36379310344827587,9.380826021422578e6
27.0,22.0,1.7844827586206897,-0.08793103448275862,9.649712899108144e6
28.0,8.0,1.9396551724137931,-0.3293103448275862,1.519150884670265e7
28.0,24.0,1.9396551724137931,-0.05344827586206897,1.527256597497754e7
29.0,10.0,2.0948275862068964,-0.29482758620689653,-2.513932062247341e6
29.0,26.0,2.0948275862068964,-0.01896551724137931,-1.215636458646692e6
30.0,12.0,2.25,-0.2603448275862069,-208863.0542576693
30.0,28.0,2.25,0.015517241379310345,-275013.1333452532
